seed,team,map_mode,command_mode,stress,stress_family,mission_profile,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,max_fragmentation,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
763921945,no_relay_hetero,perfect,consensus_gated,degraded,degraded,full_delivery,1,56,44,1,56,12,11,2.0,1,0.0,0.0,71.61021190605653,0.10469329226031657,0.0795669021178406,0,0.0,0.0,0.6432748538011696,0.051744683755283426,0.2405157575664347,0.0,0.6432748538011696,0.051744683755283426,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5241213988167428,1.0,77.35992180565661,1,0
763922954,no_relay_hetero,perfect,consensus_gated,degraded,degraded,full_delivery,1,55,44,1,55,12,11,2.0,1,0.0,0.0,69.65190253974268,0.1036486644936647,0.07739100282193631,0,0.0,0.0,0.6091269841269841,0.05828116710842885,0.2597250803647863,0.0,0.6091269841269841,0.05828116710842885,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5288697068469786,1.0,77.5152870069688,1,0
763923963,no_relay_hetero,perfect,consensus_gated,degraded,degraded,full_delivery,1,58,45,1,58,12,11,2.0,1,0.0,0.0,90.79711904196309,0.12824451842085183,0.10088568782440342,0,0.0,0.0,0.6497175141242937,0.05220013753688869,0.24431725917242758,0.0,0.6497175141242937,0.05220013753688869,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6777777777777778,0.41707037081430987,1.0,75.68342963584477,1,0
33856433,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,43,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,58.38204553816952,0.09165156285426926,0.06486893948685503,0,0.0,0.0,0.5496031746031745,0.0788876322362453,0.3139176300280195,0.0,0.5496031746031745,0.0788876322362453,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5834019870260488,1.0,74.7787389294758,0,1
33857442,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,45,1,56,12,11,2.0,1,0.0,0.0,83.19714236813924,0.12163324907622695,0.09244126929793249,0,0.0,0.0,0.543859649122807,0.08194365645840229,0.31601506795943973,0.0,0.543859649122807,0.08194365645840229,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.44712159510805927,1.0,76.28192455373505,1,0
33858451,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,44,1,56,12,11,2.0,1,0.0,0.0,61.506771887312,0.08992218112180117,0.06834085765256889,0,0.0,0.0,0.5516569200779727,0.0831310535329551,0.31370981097399464,0.0,0.5516569200779727,0.0831310535329551,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.591262813082722,1.0,78.29990160538033,1,0
33859460,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,57,43,1,57,11,12,2.0,2,0.08333333333333333,0.08333333333333333,79.20551138699571,0.1169948469527263,0.08800612376332857,0,0.0,0.0,0.5402298850574713,0.08360276754148976,0.31678147226669556,0.0,0.5402298850574713,0.08360276754148976,0.0,0.0,0.0,0.0,24.0,181,0,12.0,1.0,0.9166666666666666,1.0,0.6833333333333333,0.4682052411239713,1.0,85.98820670906892,0,1
33860469,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,44,1,56,12,12,2.0,2,0.0,0.0,70.32327754111017,0.10281180927062891,0.07813697504567797,0,0.0,0.0,0.580896686159844,0.07897128082136273,0.30045684185913946,0.0,0.580896686159844,0.07897128082136273,0.0,0.0,0.0,0.0,24.0,181,0,12.0,1.0,1.0,1.0,0.6888888888888889,0.5326735942244141,1.0,88.47965254136402,1,0
33861478,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,44,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,60.22836182093605,0.09381364769616207,0.06692040202326228,0,0.0,0.0,0.5694444444444444,0.07357803620352511,0.2915364172061691,0.0,0.5694444444444444,0.07357803620352511,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5735743286538088,1.0,74.64115171226443,0,1
33862487,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,44,1,56,12,11,2.0,1,0.0,0.0,58.275673610467095,0.08519835323167704,0.06475074845607455,0,0.0,0.0,0.553606237816764,0.08361215576535623,0.30947719880759444,0.0,0.553606237816764,0.08361215576535623,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.6127347580378316,1.0,78.60050883475186,1,0
33863496,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,54,44,1,54,12,11,2.0,1,0.0,0.0,59.709659532778865,0.09046918111027101,0.06634406614753208,0,0.0,0.0,0.5515151515151515,0.09020159445734108,0.32384960254925327,0.0,0.5515151515151515,0.09020159445734108,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.5887764494987682,1.0,78.44287029298273,1,0
33864505,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,59,44,1,59,12,12,2.0,2,0.0,0.0,88.16306899084987,0.12244870693173593,0.09795896554538874,0,0.0,0.0,0.5351851851851851,0.08625918202852124,0.323861686192144,0.0,0.5351851851851851,0.08625918202852124,0.0,0.0,0.0,0.0,24.0,181,0,12.0,1.0,1.0,1.0,0.6722222222222223,0.4434149684921094,1.0,86.96336511444508,1,0
33865514,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,44,1,55,11,11,2.0,1,0.08333333333333333,0.08333333333333333,79.11400078660115,0.1213404920039895,0.08790444531844573,0,0.0,0.0,0.5297619047619048,0.08688224196227382,0.3291440222971686,0.0,0.5297619047619048,0.08688224196227382,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.448452309072775,1.0,74.88944343812996,0,1
33866523,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,54,44,1,54,12,11,2.0,1,0.0,0.0,80.70609022428154,0.12228195488527506,0.08967343358253504,0,0.0,0.0,0.5616161616161616,0.08672209124048463,0.3127306629427589,0.0,0.5616161616161616,0.08672209124048463,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.4441729323396588,1.0,76.41842105275522,1,0
33867532,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,45,1,56,10,10,2.0,1,0.16666666666666666,0.16666666666666666,73.5293050698653,0.11727161893120462,0.08169922785540588,0,0.0,0.0,0.571150097465887,0.08614499301276353,0.31530478847354143,0.0,0.571150097465887,0.08614499301276353,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.8333333333333334,0.5,0.6888888888888889,0.4669471866763426,1.0,71.55948283569103,0,1
33868541,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,57,45,1,57,11,11,2.0,1,0.08333333333333333,0.08333333333333333,81.11034842646303,0.11893012965757042,0.09012260936273671,0,0.0,0.0,0.5536398467432949,0.08771612019694103,0.31587605896295434,0.0,0.5536398467432949,0.08771612019694103,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6833333333333333,0.45940850155649804,1.0,74.86505235512429,0,1
33869550,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,44,1,55,12,11,2.0,1,0.0,0.0,78.33470870131349,0.11656950699600221,0.08703856522368165,0,0.0,0.0,0.5555555555555556,0.08126827915270564,0.31220319619689757,0.0,0.5555555555555556,0.08126827915270564,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.47013860456362633,1.0,76.69305157500187,1,0
33870559,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,59,44,1,59,11,11,2.0,1,0.08333333333333333,0.08333333333333333,74.68372201030567,0.1074585928205837,0.08298191334478408,0,0.0,0.0,0.5333333333333333,0.08512414604400625,0.3190345268408359,0.0,0.5333333333333333,0.08512414604400625,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6722222222222223,0.5115518508155286,1.0,75.41728146697295,0,1
33871568,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,45,1,55,10,10,2.0,1,0.16666666666666666,0.16666666666666666,60.60335070558707,0.09806367428088522,0.0673370563395412,0,0.0,0.0,0.5277777777777778,0.08530729636789733,0.3173210127939233,0.0,0.5277777777777778,0.08530729636789733,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.8333333333333334,0.5,0.6944444444444444,0.5542560259959763,1.0,72.87069547505479,0,1
33872577,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,56,44,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,61.41549299023768,0.09507042258550724,0.06823943665581965,0,0.0,0.0,0.5399610136452241,0.08395996042635705,0.3160401758211914,0.0,0.5399610136452241,0.08395996042635705,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5678617155204216,1.0,74.47228623950814,0,1
33873586,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,54,45,1,54,10,9,2.0,1,0.16666666666666666,0.16666666666666666,64.37808578211495,0.10729680963685825,0.07153120642457217,0,0.0,0.0,0.5353535353535354,0.07784932178851399,0.3088617486492366,0.0,0.5353535353535354,0.07784932178851399,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.75,0.8333333333333334,0.5,0.7,0.5122872289233715,1.0,70.37202120492721,0,1
33874595,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,57,45,1,57,10,9,2.0,1,0.16666666666666666,0.16666666666666666,80.11268186761792,0.12756796475735338,0.08901409096401991,0,0.0,0.0,0.5306513409961685,0.08024313576678457,0.31750589563524445,0.0,0.5306513409961685,0.08024313576678457,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.75,0.8333333333333334,0.5,0.6833333333333333,0.4201456147393028,1.0,68.81537193968357,0,1
33875604,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,55,44,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,70.85417535284343,0.11053693502783686,0.07872686150315936,0,0.0,0.0,0.5317460317460317,0.081697740694987,0.3256634623806925,0.0,0.5317460317460317,0.081697740694987,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.49755938623710516,1.0,73.57694251843057,0,1
33876613,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,53,44,1,53,12,11,2.0,1,0.0,0.0,68.71966955955938,0.1060488727770978,0.07635518839951042,0,0.0,0.0,0.5802469135802469,0.08101030689556897,0.30010772906247246,0.0,0.5802469135802469,0.08101030689556897,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7055555555555555,0.5179596691950099,1.0,77.54032425761902,1,0
33877622,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,57,44,1,57,12,11,2.0,1,0.0,0.0,75.82180630836858,0.10893937687983991,0.08424645145374286,0,0.0,0.0,0.5306513409961686,0.08991864471042105,0.3235694433316764,0.0,0.5306513409961686,0.08991864471042105,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5048210141825458,1.0,77.00082753188897,1,0
33878631,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,59,43,1,59,11,12,2.0,2,0.08333333333333333,0.08333333333333333,68.60918363723931,0.09731799097480753,0.07623242626359923,0,0.0,0.0,0.5555555555555555,0.0808165937121858,0.3073516832388633,0.0,0.5555555555555555,0.0808165937121858,0.0,0.0,0.0,0.0,24.0,181,0,12.0,1.0,0.9166666666666666,1.0,0.6722222222222223,0.5576454955690566,1.0,87.06259249352235,0,1
33879640,no_relay_hetero,perfect,consensus_gated,severe,severe,full_delivery,1,54,44,1,54,12,11,2.0,1,0.0,0.0,90.9718155118267,0.13783608410882833,0.10107979501314078,0,0.0,0.0,0.5818181818181818,0.07494602597122119,0.3028002900928842,0.0,0.5818181818181818,0.07494602597122119,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.37347234495987125,1.0,75.42861282943818,1,1
2677042450,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,44,1,57,11,10,2.0,1,0.08333333333333333,0.08333333333333333,78.8186051208911,0.11960334616220199,0.08757622791210123,0,0.0,0.0,0.6628352490421454,0.05004065841362688,0.23229889193364378,0.0,0.6628352490421454,0.05004065841362688,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.4563484265354455,1.0,72.82221130482957,0,1
2677043459,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,54,44,1,54,11,11,2.0,1,0.08333333333333333,0.08333333333333333,60.15213145051541,0.09384107870595228,0.0668357016116838,0,0.0,0.0,0.6646464646464647,0.04728468303842801,0.22245407279208926,0.0,0.6646464646464647,0.04728468303842801,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.7,0.5734496422456714,1.0,76.7282949914394,0,1
2677044468,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2.0,1,0.0,0.0,58.959665051353426,0.08773759680260926,0.06551073894594825,0,0.0,0.0,0.6269841269841269,0.05708942617977334,0.2489881438589248,0.0,0.6269841269841269,0.05708942617977334,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.6011927418063215,1.0,78.5278094963996,1,0
2677045477,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,45,1,55,11,11,2.0,1,0.08333333333333333,0.08333333333333333,82.37290809540177,0.12386903472992747,0.0915254534393353,8,0.0,0.0,0.6428571428571429,0.05103132721806608,0.24452435564962885,0.0,0.6428571428571429,0.05103132721806608,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.43695893304578426,0.6,70.72853617375208,0,1
2677046486,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,54,43,1,54,12,11,2.0,1,0.0,0.0,60.1674050858373,0.09116273497854137,0.066852672317597,0,0.0,0.0,0.6707070707070707,0.0504351534255184,0.23240520650744184,0.0,0.6707070707070707,0.0504351534255184,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.585623931915721,1.0,78.39873504682008,1,0
2677047495,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,45,1,57,12,11,2.0,1,0.0,0.0,91.29629385276628,0.13117283599535384,0.10144032650307365,0,0.0,0.0,0.6436781609195401,0.0526494890359562,0.2462716799907599,0.0,0.6436781609195401,0.0526494890359562,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.4037598363847552,1.0,75.5859710427199,1,0
2677048504,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,45,1,55,12,12,2.0,2,0.0,0.0,63.566699941758024,0.09459330348475896,0.07062966660195336,0,0.0,0.0,0.611111111111111,0.0581882391608371,0.2535365474172491,0.0,0.611111111111111,0.0581882391608371,0.0,0.0,0.0,0.0,12.0,181,0,12.0,1.0,1.0,1.0,0.6944444444444444,0.5700304387056411,1.0,89.09153725299007,1,0
2677049513,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,44,1,56,11,11,2.0,1,0.08333333333333333,0.08333333333333333,59.815783454985954,0.08861597548886808,0.06646198161665107,0,0.0,0.0,0.6530214424951267,0.05072190388597438,0.23008952482024425,0.0,0.6530214424951267,0.05072190388597438,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.597200111414236,1.0,76.88302378202151,0,1
2677050522,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,44,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,56.695951205072525,0.08970878355232995,0.06299550133896947,0,0.0,0.0,0.638888888888889,0.05313177371189249,0.23409142801390095,0.0,0.638888888888889,0.05313177371189249,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.592232802034864,1.0,74.9023703395992,0,1
2677051531,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,45,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,59.0137934844242,0.09220905231941282,0.06557088164936022,0,0.0,0.0,0.6170634920634921,0.052226374720587936,0.25490961300496084,0.0,0.6170634920634921,0.052226374720587936,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.580867944002669,1.0,74.74326232714847,0,1
2677052540,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2.0,1,0.0,0.0,74.36083480713437,0.10871467077066428,0.08262314978570486,0,0.0,0.0,0.5867446393762183,0.061030611336523835,0.27404798561594257,0.0,0.5867446393762183,0.061030611336523835,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5058424055878896,1.0,77.10401590045267,1,0
2677053549,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,44,1,56,12,11,2.0,1,0.0,0.0,89.39284116962813,0.13069128825969026,0.09932537907736459,0,0.0,0.0,0.6354775828460039,0.0490871230078236,0.242886269444443,0.0,0.6354775828460039,0.0490871230078236,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.4059486897286807,1.0,75.70550387842376,1,0
2677054558,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,58,44,1,58,9,9,2.0,1,0.25,0.25,67.6705642480282,0.11148363138060659,0.07518951583114244,0,0.0,0.0,0.6327683615819211,0.05547165241074271,0.25929738652092404,0.0,0.6327683615819211,0.05547165241074271,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.75,0.75,0.5,0.6777777777777778,0.49325622099724276,1.0,68.25003153840584,0,1
2677055567,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,51,43,1,51,12,11,2.0,1,0.0,0.0,67.43309068354847,0.1080658504544046,0.07492565631505385,0,0.0,0.0,0.6602564102564101,0.048064539602522244,0.2256153383201483,0.0,0.6602564102564101,0.048064539602522244,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7166666666666667,0.5087915888436154,1.0,77.58974891047727,1,0
2677056576,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,42,1,57,12,11,2.0,1,0.0,0.0,63.46040271278626,0.09117873952986531,0.07051155856976252,0,0.0,0.0,0.6398467432950191,0.048392586028653366,0.23984378366852926,0.0,0.6398467432950191,0.048392586028653366,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5855511839551577,1.0,78.13104990870553,1,0
2677057585,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2.0,1,0.0,0.0,91.09036224792166,0.13317304422210768,0.10121151360880185,0,0.0,0.0,0.6627680311890837,0.05055997360715803,0.23036835634367742,0.0,0.6627680311890837,0.05055997360715803,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.39466798080860144,1.0,75.54757395354264,1,0
2677058594,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,54,45,1,54,11,10,2.0,1,0.08333333333333333,0.08333333333333333,64.23854079472746,0.10261747730787134,0.07137615643858607,0,0.0,0.0,0.6282828282828283,0.049609043018919795,0.2415074490274506,0.0,0.6282828282828283,0.049609043018919795,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5335569213278575,1.0,74.16979689859001,0,1
2677059603,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,58,43,1,58,11,11,2.0,1,0.08333333333333333,0.08333333333333333,75.12119813444023,0.10982631306204713,0.08346799792715581,0,0.0,0.0,0.647834274952919,0.04938839068885637,0.23936824961150216,0.0,0.647834274952919,0.04938839068885637,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6777777777777778,0.500789486081604,1.0,75.3554972495869,0,1
2677060612,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,44,1,57,12,11,2.0,1,0.0,0.0,68.19139252677583,0.0979761386878963,0.0757682139186398,0,0.0,0.0,0.6455938697318007,0.05098866752751237,0.24075657163975095,0.0,0.6455938697318007,0.05098866752751237,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5546539150550168,1.0,77.69848814410356,1,0
2677061621,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,55,44,1,55,12,11,2.0,1,0.0,0.0,79.05119001323698,0.11763569942445978,0.0878346555702633,0,0.0,0.0,0.6646825396825395,0.05042255660061094,0.23670063375366018,0.0,0.6646825396825395,0.05042255660061094,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4652922753433646,1.0,76.6252029659182,1,0
2677062630,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,44,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,62.00765581666681,0.0961359004909563,0.06889739535185202,0,0.0,0.0,0.6491228070175439,0.04869030419079086,0.23386436138150302,0.0,0.6491228070175439,0.04869030419079086,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5630186341320168,1.0,74.40448310007046,0,1
2677063639,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,44,1,57,11,11,2.0,1,0.08333333333333333,0.08333333333333333,90.72198621731387,0.13186335206004923,0.10080220690812652,0,0.0,0.0,0.6436781609195401,0.05120103723777875,0.24332474317291675,0.0,0.6436781609195401,0.05120103723777875,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6833333333333333,0.40062112699977626,1.0,74.0420291113302,0,1
2677064648,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,57,44,1,57,12,11,2.0,1,0.0,0.0,64.14943420343627,0.09216872730378775,0.07127714911492919,0,0.0,0.0,0.6398467432950191,0.05181495496859366,0.23290608393879403,0.0,0.6398467432950191,0.05181495496859366,0.0,0.0,0.0,0.0,12.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.5810512395282375,1.0,78.06805068672865,1,0
2677065657,no_relay_hetero,perfect,stale_hold,degraded,degraded,full_delivery,1,56,44,1,56,12,12,2.0,2,0.0,0.0,69.72399885822963,0.10193567084536496,0.07747110984247738,0,0.0,0.0,0.6120857699805068,0.060953110842740806,0.2634836496315844,0.0,0.6120857699805068,0.060953110842740806,0.0,0.0,0.0,0.0,12.0,181,0,12.0,1.0,1.0,1.0,0.6888888888888889,0.5366560416119774,1.0,88.5354068047899,1,0
136463522,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,56,45,1,56,12,11,2.0,1,0.0,0.0,92.9684766961219,0.13591882557912557,0.10329830744013545,0,0.0,0.0,0.5204678362573101,0.08273595326105565,0.32767455743983953,0.0,0.5204678362573101,0.08273595326105565,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.3821871564585201,1.0,75.3728424126415,1,0
136464531,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,57,44,1,57,12,11,2.0,1,0.0,0.0,59.22388010093883,0.08509178175422245,0.06580431122326537,0,0.0,0.0,0.5881226053639846,0.07144965837054963,0.28900642614773325,0.0,0.5881226053639846,0.07144965837054963,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.6132191738444435,1.0,78.51840176715554,1,0
136465540,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,55,45,1,55,12,11,2.0,1,0.0,0.0,93.7961049680454,0.13957753715482946,0.10421789440893933,9,0.0,0.0,0.5238095238095238,0.08552114741987644,0.3322922082220096,0.0,0.5238095238095238,0.08552114741987644,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.3655566492962298,0.55,70.72890420125833,1,1
136466549,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,56,46,1,56,10,10,2.0,1,0.16666666666666666,0.16666666666666666,85.90060638921746,0.13854936514389912,0.09544511821024163,9,0.0,0.0,0.5633528265107212,0.07179323509745601,0.29825700576907305,0.0,0.5633528265107212,0.07179323509745601,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.8333333333333334,0.8333333333333334,0.5,0.6888888888888889,0.37023015843682217,0.55,65.70544444033774,0,1
136467558,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,56,44,1,56,12,11,2.0,1,0.0,0.0,61.06621263722998,0.08927808865092103,0.06785134737469999,0,0.0,0.0,0.5360623781676412,0.08589416894510152,0.3206458682357689,0.0,0.5360623781676412,0.08589416894510152,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.594190506132177,1.0,78.3408893080727,1,0
136468567,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,55,43,1,55,11,11,2.0,2,0.08333333333333333,0.08333333333333333,62.75534972010334,0.09882732239386352,0.06972816635567038,0,0.0,0.0,0.5555555555555556,0.08158259467885362,0.3085659269539224,0.0,0.5555555555555556,0.08158259467885362,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,0.9166666666666666,1.0,0.6944444444444444,0.5507848982097112,1.0,85.32209968604707,0,1
136469576,no_relay_hetero,perfect,stale_hold,severe,severe,full_delivery,1,55,44,1,55,12,11,2.0,1,0.0,0.0,96.34680406240773,0.1433732203309639,0.10705200451378637,9,0.0,0.0,0.5535714285714286,0.08278249994810158,0.3218864167702142,0.0,0.5535714285714286,0.08278249994810158,0.0,0.0,0.0,0.0,24.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.34830354395016416,0.55,70.4873607264134,1,1
