seed,team,map_mode,command_mode,stress,stress_family,mission_profile,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,max_fragmentation,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,matched_variant,display_team,max_steps,safe_exposure_cut,safe_exposure_scale,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
3426639543,balanced_hetero,delayed,crowd_vector,degraded,degraded,full_delivery,1,55,44,1,55,11,11,2,2,0.08333333333333333,0.08333333333333333,57.89698022670456,0.09308196177926778,0.06432997802967173,0,0.0,0.0,0.6369047619047619,0.05130675318507448,0.23992479318424767,0.0,0.6369047619047619,0.05130675318507448,0.0,0.0006324356963374279,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6944444444444444,0.576900173730601,1.0,85.68771354333953,0,1
4236146803,balanced_hetero,delayed,crowd_vector,degraded,degraded,full_delivery,1,55,46,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,60.75262088853568,0.09389895036867957,0.06750291209837297,0,0.0,0.0,0.630952380952381,0.05097435318234817,0.24658779400754224,0.0,0.630952380952381,0.05097435318234817,0.0,0.0006432196671607423,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5731865892332747,1.0,74.63572336037696,0,1
2937877378,balanced_hetero,delayed,crowd_vector,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,73.3795265883144,0.1072800096320386,0.08153280732034934,0,0.0,0.0,0.6296296296296297,0.055041878802796075,0.24479968424706874,0.0,0.6296296296296297,0.055041878802796075,0.0,0.00022144688354765684,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5123635925816428,1.0,77.19531251836523,1,0
989973577,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,68.21287264883696,0.09972642200122363,0.07579208072092997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028614758098415524,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5466980818126199,1.0,77.67599536759889,1,0
201380100,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,55,46,1,55,11,11,2,2,0.08333333333333333,0.08333333333333333,62.02923718563865,0.09783791354201679,0.0689213746507096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030816165921608023,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6944444444444444,0.555282211172651,1.0,85.38506206752821,0,1
3480995533,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,46,1,57,12,11,2,1,0.0,0.0,83.349224405885,0.11975463276707614,0.09261024933987222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024502887194794514,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.45566076014965395,0.55,71.8125839754285,1,0
2818093963,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,68.61052084284738,0.1075400013210774,0.0762339120476082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265535683113648,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5111818121769209,1.0,73.67876759269912,0,1
3744923727,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,46,1,56,12,11,2,1,0.0,0.0,85.20928338296119,0.12457497570608361,0.09467698153662354,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002552430418311212,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.4337501104268927,0.5,71.09472376819872,1,1
1567742107,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,82.36752918145999,0.12479928663857573,0.09151947686828887,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023364709772931013,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.43273051527920126,0.55,71.75822721390881,1,0
1555260418,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,46,1,57,12,11,2,1,0.0,0.0,92.04945831022725,0.1322549688365334,0.1022771759002525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031933993712137225,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.39884105074303,1.0,75.51710804373575,1,0
2112401421,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,11,11,2,1,0.08333333333333333,0.08333333333333333,75.62016134230318,0.11253000199747497,0.08402240149144798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002721300261987677,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.4884999909205683,1.0,75.36122209511016,0,1
3242313529,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,58,47,1,58,12,12,2,2,0.0,0.0,104.7101494020749,0.14789569124586852,0.11634461044674989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003483787154925489,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6777777777777778,0.3277468579733249,1.0,85.432900456071,1,0
2270304949,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,65.14794054180452,0.09870900082091594,0.07238660060200502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003016503375946815,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5513227235412912,1.0,77.91851812957806,1,0
2026451345,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,55,46,1,55,11,11,2,1,0.08333333333333333,0.08333333333333333,92.14727618436754,0.14004145316773184,0.10238586242707505,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002237518481740947,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6944444444444444,0.3634479401466735,0.44999999999999996,68.19938227316453,0,1
2952240841,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,44,1,54,12,11,2,1,0.0,0.0,65.67023615478453,0.09950035781027959,0.0729669290608717,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029356969494153716,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5477256463169109,1.0,77.86815904843674,1,0
4189393934,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,46,1,56,11,11,2,1,0.08333333333333333,0.08333333333333333,106.31050503524602,0.15656922685603245,0.11812278337249559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034363898509871403,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.2883216961089434,1.0,72.55872596774742,0,1
2061709769,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,47,1,54,12,10,2,1,0.0,0.0,107.90715605967009,0.16349569099950012,0.1198968400663001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024644642787164193,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,1.0,0.5,0.7,0.2568377681840903,0.4,65.79572875457728,0,1
593112341,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,71.79446889208309,0.10683700727988554,0.07977163210231454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026583290163965374,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.514377239636884,1.0,77.31239246602748,1,0
3747013430,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,45,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,68.67657443142545,0.1054939699407457,0.07630730492380605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021885920044163293,0.0,0.0,8.290909090909091,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5204819548147923,1.0,73.98674736740708,0,1
3493632411,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,69.17021960141541,0.1048033630324476,0.07685579955712823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357968920876423,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5236210771252382,1.0,77.53069507975331,1,0
2821016598,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,83.09697388512912,0.12148680392562737,0.0923299709834768,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026281118207300766,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.447787254883512,0.55,71.7912437905914,1,0
3784070308,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,46,1,54,12,11,2,1,0.0,0.0,86.15227839780805,0.13053375514819401,0.09572475377534227,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022594428234966736,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.40666474932639085,0.5,70.89330649056946,1,1
4232816589,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,46,1,56,12,12,2,2,0.0,0.0,99.9465028451355,0.14612061819464253,0.11105166982792833,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020675573146533757,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.33581537184253396,0.4,79.7236374280177,0,1
2375411737,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,45,1,57,11,11,2,1,0.08333333333333333,0.08333333333333333,74.62017627111874,0.11005925703704829,0.08291130696790971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002285223944213079,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,0.5,0.6833333333333333,0.49973064983159865,1.0,75.42956243097571,0,1
3082327440,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,52,1,56,10,9,2,1,0.16666666666666666,0.16666666666666666,86.67305072303762,0.14542458175006312,0.09630338969226403,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002738723347117051,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6888888888888889,0.3389791738633494,0.4,61.76793065630912,0,1
2250006492,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,67.23552682132846,0.09829755383235156,0.07470614091258718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029690330911960505,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5531929371256747,1.0,77.76692334198167,1,0
1362292935,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,45,1,57,12,12,2,2,0.0,0.0,86.54862733024159,0.12435147604919768,0.09616514147804621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028189761384055296,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.43476601795819236,1.0,87.02005758474803,1,0
4294667397,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,58,47,1,58,9,9,2,1,0.25,0.25,105.11544920245943,0.16271741362609818,0.11679494355828826,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002419180541072458,0.0,0.0,8.542372881355933,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.75,0.75,0.5,0.6777777777777778,0.2603753926086446,0.25,57.48969994096548,0,1
1951235959,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,60,45,1,60,11,12,2,2,0.08333333333333333,0.08333333333333333,98.01137443629658,0.1351881026707539,0.10890152715144064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030405552787104466,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,0.9166666666666666,1.0,0.6666666666666667,0.3855086242238459,1.0,84.56378740580051,0,1
66573024,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,56,45,1,56,10,11,2,2,0.16666666666666666,0.16666666666666666,63.836698044063205,0.10551520337861686,0.07092966449340356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025290292774695316,0.0,0.0,9.964912280701755,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,0.8333333333333334,1.0,0.6888888888888889,0.5203854391881051,1.0,83.30761837085568,0,1
2170612782,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,46,1,57,11,10,2,1,0.08333333333333333,0.08333333333333333,82.18484525272335,0.1232156600490605,0.09131649472524817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003677634204060982,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.4399288179588159,1.0,72.59233678475677,0,1
3952997659,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,54,45,1,54,12,10,2,1,0.0,0.0,75.2492572419209,0.11401402612412258,0.08361028582435656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003106970345655802,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,1.0,0.5,0.7,0.48175442670853375,1.0,74.94456197391948,1,0
2645271241,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,85.8619300339781,0.12777072921722932,0.09540214448219789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028387053658731616,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4192239581035031,1.0,75.98024652456014,1,0
4126662168,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,57,45,1,57,12,12,2,2,0.0,0.0,102.4757476102873,0.14723526955501048,0.11386194178920811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110449919617967,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.33074877474995235,1.0,85.56381617983266,1,0
672079769,balanced_hetero,scout_belief,autonomous,degraded,degraded,full_delivery,1,55,46,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,91.82106753539242,0.13807679328630437,0.10202340837265823,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002666117041711661,0.0,0.0,8.214285714285714,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.37237821233498014,0.44999999999999996,66.32440608380084,0,1
300285583,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,55,44,1,55,12,11,2,1,0.0,0.0,63.76388369808166,0.09488673169357391,0.07084875966453519,0,0.0,0.0,0.6547619047619048,0.05294851057086629,0.23282853582139856,0.0,0.6547619047619048,0.05294851057086629,0.0,0.0026032634877952267,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5686966741201186,1.0,78.07286454879277,1,0
1521378365,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,54,44,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,56.57632029600528,0.09199401674147199,0.06286257810667253,0,0.0,0.0,0.6363636363636364,0.05272323130935595,0.24752597812001606,0.0,0.6363636363636364,0.05272323130935595,0.0,0.003476740404721936,0.0,0.0,9.6,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5818453784478546,1.0,74.84583529826996,0,1
2025277243,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,69.74129855817621,0.10566863417905487,0.0774903317313069,0,0.0,0.0,0.6242424242424242,0.05458013929808392,0.25317134569196764,0.0,0.6242424242424242,0.05458013929808392,0.0,0.002430910581743353,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5196880264588415,1.0,77.47563237042377,1,0
644047114,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,55,45,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,72.75544038580041,0.11262452072105326,0.0808393782064449,0,0.0,0.0,0.6547619047619048,0.04868657365396494,0.22231074594258832,0.0,0.6547619047619048,0.04868657365396494,0.0,0.003290150189371437,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.48807036035884876,1.0,73.444096156135,0,1
338198639,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,57,44,1,57,11,10,2,1,0.08333333333333333,0.08333333333333333,86.60005971425961,0.1281065972104432,0.09622228857139957,0,0.0,0.0,0.6704980842911877,0.04976215943132581,0.23510819189792334,0.0,0.6704980842911877,0.04976215943132581,0.0,0.0023619954590768702,0.0,0.0,8.655172413793103,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.4176972854070763,1.0,72.28109532903241,0,1
3332357140,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,57,45,1,57,12,11,2,1,0.0,0.0,100.37150433338805,0.14421193151348857,0.11152389370376449,0,0.0,0.0,0.6302681992337165,0.04938873101562516,0.24553496830321248,0.0,0.6302681992337165,0.04938873101562516,0.0,0.004620804018545229,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.34449122039323377,1.0,74.75621041883859,1,0
1441041922,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,45,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,71.89026036852098,0.10975612270003203,0.07987806707613443,0,0.0,0.0,0.6432748538011696,0.05531133275134937,0.24412870462347258,0.0,0.6432748538011696,0.05531133275134937,0.0,0.0036187499072650787,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.5011085331816726,1.0,73.53774168676564,0,1
3436935392,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,57,44,1,57,12,12,2,2,0.0,0.0,62.29208721507608,0.08950012530901735,0.06921343023897342,0,0.0,0.0,0.6647509578544062,0.04914489415046859,0.2304532063192987,0.0,0.6647509578544062,0.04914489415046859,0.0,0.0032000555618928745,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.5931812485953757,1.0,89.2378708136686,1,0
3374276186,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,100.7333562420485,0.1499008277411436,0.11192595138005389,9,0.0,0.0,0.6527777777777778,0.050524236274914515,0.2415642280770902,0.0,0.6527777777777778,0.050524236274914515,0.0,0.003955341961162315,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.31863260117661996,0.55,70.0719675275838,1,0
2557486356,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,45,1,56,12,12,2,2,0.0,0.0,71.44859061411037,0.10445700382179879,0.07938732290456708,0,0.0,0.0,0.6296296296296295,0.05081798582027167,0.2397043937438639,0.0,0.6296296296296295,0.05081798582027167,0.0,0.0034184741717392,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.5251954371736418,1.0,88.3749583426532,1,0
3345872794,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,63.303034518934176,0.09420094422460443,0.07033670502103798,0,0.0,0.0,0.6488095238095237,0.05144163905454819,0.23057088061289008,0.0,0.6488095238095237,0.05144163905454819,0.0,0.002893203603502171,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5718138898881617,1.0,78.11650556954537,1,0
2965153983,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,44,1,56,10,10,2,1,0.16666666666666666,0.16666666666666666,85.4286516011566,0.1334822681268072,0.09492072400128511,0,0.0,0.0,0.6335282651072124,0.05652306383692724,0.2592756832192107,0.0,0.6335282651072124,0.05652306383692724,0.0,0.0033490542359920178,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.8333333333333334,0.8333333333333334,0.5,0.6888888888888889,0.3932624176054219,1.0,70.52789606869814,0,1
3676061942,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,45,1,56,12,12,2,2,0.0,0.0,98.69306646276593,0.14428810886369287,0.10965896273640659,0,0.0,0.0,0.658869395711501,0.045176312959968976,0.2272417069490185,0.0,0.658869395711501,0.045176312959968976,0.0,0.0045965381819989114,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.344144959710487,1.0,85.84025165816904,1,0
1534106208,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,57,45,1,57,12,12,2,2,0.0,0.0,81.51727650405373,0.11712252371272087,0.09057475167117081,0,0.0,0.0,0.60727969348659,0.056909362576709074,0.26323121841565855,0.0,0.60727969348659,0.056909362576709074,0.0,0.003463061228498403,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.4676248922149051,1.0,87.48008182434201,1,0
2578269237,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,57,45,1,57,12,12,2,2,0.0,0.0,87.44922723202177,0.12564544142531864,0.09716580803557974,0,0.0,0.0,0.6321839080459771,0.052577643559970244,0.2520115596032744,0.0,0.6321839080459771,0.052577643559970244,0.0,0.003426679730125105,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.4288843571576425,1.0,86.93771433354033,1,0
1782560633,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,64.29158981663831,0.0939935523635063,0.07143509979626479,0,0.0,0.0,0.6393762183235867,0.05650538189157156,0.24607423663893813,0.0,0.6393762183235867,0.05650538189157156,0.0,0.004030485569114106,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5727565801658805,1.0,78.04081434454456,1,0
1101268137,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,55,45,1,55,12,11,2,1,0.0,0.0,79.21386510086658,0.11787777544771813,0.08801540566762954,0,0.0,0.0,0.6587301587301587,0.04495783552175264,0.23122123782379184,0.0,0.6587301587301587,0.04495783552175264,0.0,0.0027884913358639917,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4641919297830994,1.0,76.60979812807449,1,0
1385121709,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,58,45,1,58,12,11,2,1,0.0,0.0,95.00088174707152,0.13418203636592022,0.10555653527452391,0,0.0,0.0,0.6478342749529189,0.04977941223487318,0.23504670596834876,0.0,0.6478342749529189,0.04977941223487318,0.0,0.003843720081209187,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6777777777777778,0.3900816528821809,1.0,75.30558758479496,1,0
447865794,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,56,46,1,56,12,11,2,1,0.0,0.0,91.04995153477924,0.1331139642321334,0.10116661281642138,0,0.0,0.0,0.6393762183235867,0.05276696579690653,0.24589504449316452,0.0,0.6393762183235867,0.05276696579690653,0.0,0.004893433533062065,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.39493652621757547,1.0,75.55133358926828,1,0
1697831730,balanced_hetero,scout_belief,crowd_vector,degraded,degraded,full_delivery,1,54,44,1,54,12,11,2,1,0.0,0.0,62.65506994168265,0.09493192415406462,0.06961674437964739,0,0.0,0.0,0.6282828282828282,0.052145066289403845,0.2452639568995083,0.0,0.6282828282828282,0.052145066289403845,0.0,0.002772338335510016,0.0,0.0,8.0,181,0,balanced_hetero,balanced_hetero,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5684912538451607,1.0,78.15887755383224,1,0
