seed,team,map_mode,command_mode,stress,stress_family,mission_profile,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,max_fragmentation,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,stress_base,variant,noise_scale,loss_scale,dropout_scale,delay_scale,max_steps,safe_exposure_cut,safe_exposure_scale,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
4227348132,no_relay_hetero,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,57,45,1,57,12,12,2,2,0.0,0.0,105.82359827828918,0.15204539982512813,0.11758177586476576,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034529159064350923,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.30888454624941764,0.35,78.7577169808252,0,1
2957763766,no_relay_hetero,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,93.42085977330628,0.14154675723228224,0.10380095530367364,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005413940379619221,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.35660564894417157,0.44999999999999996,69.6924790852184,0,1
620595708,no_relay_hetero,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,45,1,56,12,11,2,1,0.0,0.0,79.18710400892323,0.11577061989608659,0.08798567112102582,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010613682149939014,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.47376990956324283,0.6,72.65500095610761,1,0
142091633,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,44,1,55,12,11,2,1,0.0,0.0,65.63553980720391,0.09767193423691059,0.0729283775635599,0,0.0,0.0,0.6071428571428571,0.06395682557622971,0.271584475255305,0.0,0.6071428571428571,0.06395682557622971,0.0,0.0013097025617207225,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5560366625594972,1.0,77.89562438694406,1,0
2557435804,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,57,44,1,57,12,11,2,1,0.0,0.0,93.03795355895507,0.13367522063068257,0.10337550395439452,0,0.0,0.0,0.6130268199233716,0.05706288859198251,0.2579702068409724,0.0,0.6130268199233716,0.05706288859198251,0.0,0.003100007125048387,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.3923853607696247,1.0,75.42672838410807,1,0
2557955888,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,44,1,54,12,11,2,1,0.0,0.0,61.41201615314526,0.09304850932294736,0.06823557350349474,0,0.0,0.0,0.6343434343434342,0.056663011166550634,0.24772629397053175,0.0,0.6343434343434342,0.056663011166550634,0.0,0.001214680414661754,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5770522303502392,1.0,78.27873122490332,1,0
1391580107,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,56,44,1,56,12,11,2,1,0.0,0.0,89.20410896995597,0.13041536399116369,0.09911567663328441,0,0.0,0.0,0.5984405458089668,0.06132249802542397,0.26648426662122393,0.0,0.5984405458089668,0.06132249802542397,0.0,0.0026929210039052173,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.407202890949256,1.0,75.7230626955118,1,0
4199675902,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,43,1,54,12,11,2,1,0.0,0.0,60.50632010899339,0.09167624258938392,0.06722924456554821,0,0.0,0.0,0.6181818181818182,0.06035064991157075,0.2622827945232787,0.0,0.6181818181818182,0.06035064991157075,0.0,0.001489426996498116,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.5832898064118912,1.0,78.36605728976647,1,0
4088420468,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,45,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,82.06067482421997,0.1300486130336291,0.09117852758246664,9,0.0,0.0,0.595959595959596,0.05946273531520404,0.2722530887204116,0.0,0.595959595959596,0.05946273531520404,0.0,0.0005550707049075197,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.4088699407562313,0.55,67.92417917058724,0,1
2618316444,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,56,43,1,56,12,11,2,1,0.0,0.0,60.4864837663512,0.08843053182215088,0.06720720418483467,0,0.0,0.0,0.621832358674464,0.056364201426228173,0.24830939438279367,0.0,0.621832358674464,0.056364201426228173,0.0,0.0012516915744941082,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5980430371720414,1.0,78.3948247426308,1,0
1569289983,no_relay_hetero,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,60,45,1,60,12,12,2,2,0.0,0.0,94.21339693667649,0.12870682641622472,0.10468155215186277,0,0.0,0.0,0.5610200364298726,0.06800475898483387,0.2910368937401822,0.0,0.5610200364298726,0.06800475898483387,0.0,0.0028787126748835413,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6666666666666667,0.41496897083534223,1.0,86.47623225836145,1,0
226015127,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,45,1,56,11,11,2,2,0.08333333333333333,0.08333333333333333,94.08357775571977,0.14564021324414825,0.10453730861746642,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027807867389900583,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6888888888888889,0.3379990307084171,0.44999999999999996,76.75420865214005,0,1
2810304806,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,54,45,1,54,12,11,2,1,0.0,0.0,78.41560312293821,0.11881151988323971,0.08712844791437578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023519511783508646,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.7,0.459947636894365,1.0,76.6392669165211,1,0
546854567,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,44,1,56,12,12,2,2,0.0,0.0,67.88481984717913,0.09924681264207476,0.07542757760797682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002639825886034577,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.5488781243542056,1.0,88.7065159631811,1,0
2637832146,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,55,46,1,55,9,9,2,1,0.25,0.25,78.9518816733602,0.13683168400928977,0.08772431297040023,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021530823208087955,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.75,0.75,0.5,0.6944444444444444,0.37803779995777376,0.35,60.403640310519954,0,1
2493963230,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,55,44,1,55,12,11,2,1,0.0,0.0,64.35842752173241,0.09577146952638751,0.07150936391303601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002349987898215158,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5646751385164204,1.0,78.01656305034099,1,0
565576045,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,44,1,56,12,12,2,2,0.0,0.0,66.59214991926615,0.0973569443264125,0.0739912776880735,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002682528149248421,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.5574684348799432,0.6,84.82678031054142,1,0
2517483813,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,57,46,1,57,11,11,2,2,0.08333333333333333,0.08333333333333333,102.60021186374578,0.15498521429568848,0.11400023540416199,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003833206081571143,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,0.9166666666666666,1.0,0.6833333333333333,0.29552175320141594,0.30000000000000004,74.57063787815315,0,1
3957535339,no_relay_hetero,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,58,46,1,58,12,12,2,2,0.0,0.0,111.7385749669584,0.1578228459985288,0.12415397218550933,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030975952317549133,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6777777777777778,0.2826234272794145,0.35,78.30117242635625,0,1
1460342500,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,57,45,1,57,12,11,2,1,0.0,0.0,94.2321186944605,0.1353909751357191,0.10470235410495611,10,0.0,0.0,0.5900383141762452,0.05708216347540252,0.2680313729146279,0.0,0.5900383141762452,0.05708216347540252,0.0,0.0035371598646643126,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.38458647665582224,0.5,70.31754400651484,1,1
2120084363,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,58,45,1,58,12,12,2,2,0.0,0.0,97.58775852419966,0.1378358171245758,0.10843084280466629,0,0.0,0.0,0.6214689265536723,0.059023826249345795,0.2660926044869919,0.0,0.6214689265536723,0.059023826249345795,0.0,0.004132349041070089,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6777777777777778,0.37347355852465547,1.0,86.07307426378962,1,0
523586336,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,44,1,55,11,10,2,1,0.08333333333333333,0.08333333333333333,76.66605855301532,0.11923181734528043,0.08518450950335035,7,0.0,0.0,0.628968253968254,0.05853820302859046,0.2644760886772236,0.0,0.628968253968254,0.05853820302859046,0.0,0.0033257983835592105,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.4580371938850889,0.65,69.52363182550236,0,1
387023316,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,45,1,54,10,9,2,1,0.16666666666666666,0.16666666666666666,53.89545342326696,0.09505370974121156,0.05988383713696328,7,0.0,0.0,0.6080808080808082,0.057747954530135856,0.2627104950623055,0.0,0.6080808080808082,0.057747954530135856,0.0,0.003176519325751621,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.7,0.5679376829944929,0.65,67.6511275619229,0,1
2620886425,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,56,44,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,85.76644431698688,0.13154362625304736,0.09529604924109653,11,0.0,0.0,0.5867446393762183,0.06897741373192787,0.29037152518570647,0.0,0.5867446393762183,0.06897741373192787,0.0,0.002645631309593752,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.402074426122512,0.44999999999999996,66.6512641879374,0,1
3847378346,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,56,44,1,56,12,11,2,1,0.0,0.0,60.44088858083576,0.08836387219420433,0.06715654286759529,0,0.0,0.0,0.6198830409356725,0.05780985788731881,0.25544270238327293,0.0,0.6198830409356725,0.05780985788731881,0.0,0.0025724446433601526,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5983460354808894,1.0,78.39906671895467,1,0
3900790103,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,45,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,80.8371318728331,0.12913279851890272,0.089819035414259,10,0.0,0.0,0.595959595959596,0.07444984460488564,0.286184767694853,0.0,0.595959595959596,0.07444984460488564,0.0,0.0030282752621374563,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.41303273400498763,0.5,67.48245827606982,0,1
1926902816,no_relay_hetero,scout_belief,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,44,1,55,12,11,2,1,0.0,0.0,62.56302183840998,0.09309973487858628,0.06951446870934443,0,0.0,0.0,0.6468253968253969,0.055688617978434676,0.24309772127309598,0.0,0.6468253968253969,0.055688617978434676,0.0,0.0031164294126369255,0.0,0.0,11.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5768193869155169,1.0,78.18658252792834,1,0
2070563326,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,58,52,1,58,11,10,2,1,0.08333333333333333,0.08333333333333333,102.56755375331022,0.1573121990081445,0.11396394861478913,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004182194748152225,0.0,0.0,4.932203389830509,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6777777777777778,0.2849445499629796,0.35,63.83366814392616,0,1
1961119291,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,55,54,1,55,12,11,2,1,0.0,0.0,92.04150164233424,0.13696652030109263,0.10226833515814915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031062482459216984,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.3774249077223062,1.0,75.39505981922339,1,0
2804596625,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,51,1,56,12,12,2,2,0.0,0.0,74.25263274972035,0.10855648062824612,0.08250292527746705,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019459290439579732,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6888888888888889,0.5065614516897904,0.6,84.11408254587928,1,0
4073625389,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,52,1,56,12,11,2,1,0.0,0.0,113.61827357209458,0.16610858709370552,0.1262425261912162,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003349599784314545,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.24496096775588405,0.30000000000000004,66.4516757708046,0,1
2088285545,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,55,52,1,55,12,11,2,1,0.0,0.0,80.39380042032593,0.11963363157786597,0.08932644491147326,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017592422414665896,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4562107655551547,0.6,72.49806182888328,1,0
1135207370,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,52,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,83.98847079485014,0.12861940397373683,0.09332052310538905,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013800129288901066,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.4153663455739235,0.44999999999999996,66.83735106025716,0,1
921832505,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,51,1,56,12,11,2,1,0.0,0.0,80.89888908104916,0.11827322965065667,0.08988765453449907,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001733712461335912,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.46239441067883325,0.55,71.99574397172589,1,0
1294238572,relay_rich,delayed,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,52,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,82.6671991252108,0.13018456555151306,0.09185244347245644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003851679124830262,0.0,0.0,4.842105263157895,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.40825197476584973,1.0,72.23774986894412,0,1
3290613882,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,52,1,55,10,9,2,1,0.16666666666666666,0.16666666666666666,68.1782551539595,0.10770656422426461,0.07575361683773278,9,0.0,0.0,0.5912698412698413,0.06834097951952868,0.2886407750008829,0.0,0.5912698412698413,0.06834097951952868,0.0,0.00020502179284156353,0.0,0.0,4.160714285714286,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.75,0.8333333333333334,0.5,0.6944444444444444,0.5104247080715245,0.55,65.75705702411246,0,1
1954793051,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,56,53,1,56,11,10,2,1,0.08333333333333333,0.08333333333333333,95.79920396265966,0.1462583266605491,0.10644355995851074,0,0.0,0.0,0.6276803118908381,0.05699477814599064,0.24957481749475918,0.0,0.6276803118908381,0.05699477814599064,0.0,0.0005326960290091717,0.0,0.0,4.491228070175438,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.33518942427023135,1.0,71.21487416200547,0,1
1520447323,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,55,1,55,12,11,2,1,0.0,0.0,93.67106287219082,0.1393914626074268,0.10407895874687868,0,0.0,0.0,0.615079365079365,0.05758704912445438,0.258995435007186,0.0,0.615079365079365,0.05758704912445438,0.0,0.0004044379785328033,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.3664024426935145,1.0,75.2407453088203,1,0
2628162913,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,57,53,1,57,12,11,2,1,0.0,0.0,99.66830304675577,0.14320158483729276,0.11074255894083974,0,0.006060606060606061,0.09090909090909091,0.6360153256704981,0.05198731989094374,0.2497711127144579,0.0,0.6360153256704981,0.05198731989094374,0.0,0.00021195907856489098,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6833333333333333,0.34908370528503296,1.0,74.82050520732379,1,0
1140392985,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,51,1,55,12,11,2,1,0.0,0.0,89.93864169065468,0.13383726442061708,0.09993182410072741,0,0.0,0.0,0.5833333333333334,0.061839136164996485,0.2727934817011729,0.0,0.5833333333333334,0.061839136164996485,0.0,8.438479951029115e-05,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.39164879808810416,1.0,75.59419428434457,1,0
1914926794,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,55,49,1,55,12,11,2,1,0.0,0.0,70.31157518658391,0.10463032021813082,0.07812397242953768,0,0.0,0.0,0.6230158730158729,0.05789896335544977,0.25454626778779543,0.0,0.6230158730158729,0.05789896335544977,0.0,3.290548146239368e-05,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5244076353721326,1.0,77.45281800632095,1,0
3733929077,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,50,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,61.64284099821114,0.10023226178570917,0.06849204555356793,0,0.0,0.0,0.5818181818181818,0.05946341776625022,0.2681124543939899,0.0,0.5818181818181818,0.05946341776625022,0.0,0.00016281240791562128,0.0,0.0,4.8,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5443988100649584,1.0,74.32158334090941,0,1
3576586642,relay_rich,delayed,crowd_vector,degraded_robust_04,degraded_robust_04,full_delivery,1,54,52,1,54,11,10,2,1,0.08333333333333333,0.08333333333333333,73.31239622524863,0.11729983396039781,0.08145821802805404,8,0.0,0.0,0.5878787878787879,0.07251593524948044,0.28634776904355397,0.0,0.5878787878787879,0.07251593524948044,0.0,0.00019679279023356768,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.8333333333333334,0.9166666666666666,0.5,0.7,0.46681893654364637,0.6,69.23546511161105,0,1
359911389,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,57,51,1,57,12,12,2,2,0.0,0.0,69.20795875102988,0.09943672234343373,0.07689773194558876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031728709802213008,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.5480148984389376,1.0,88.60554191147845,1,0
156783318,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,53,52,1,53,12,9,2,1,0.0,0.0,71.77756661841399,0.11076784971977467,0.07975285179823777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003689884243959102,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.75,1.0,0.5,0.7055555555555555,0.49650977400102425,1.0,73.24002572490322,1,0
655213986,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,51,1,56,12,11,2,1,0.0,0.0,72.44279608247527,0.10591052058841413,0.08049199564719474,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002706661087956199,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5185885427799357,0.65,73.78246182114133,1,0
3104783366,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,57,52,1,57,12,12,2,2,0.0,0.0,68.0924700694348,0.0978340087204523,0.07565830007714977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002704673044783241,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,1.0,1.0,1.0,0.6833333333333333,0.5552999603615805,1.0,88.70753277839546,1,0
378686759,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,55,49,1,55,12,11,2,1,0.0,0.0,66.35327256229243,0.09873998893198278,0.07372585840254714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349655936049025,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6944444444444444,0.5511818684909873,1.0,77.82765726998493,1,0
2716217654,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,52,1,56,12,11,2,1,0.0,0.0,88.93973537583206,0.13002885288864335,0.09882192819536895,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002659617081374329,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.40895975959707564,0.5,70.74765885658128,1,1
2781744729,relay_rich,scout_belief,autonomous,degraded_robust_04,degraded_robust_04,full_delivery,1,56,50,1,56,12,11,2,1,0.0,0.0,68.39916267422375,0.0999987758395084,0.07599906963802638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029345226158412215,0.0,0.0,4.0,181,0,degraded,degraded_robust_04,1.15,0.8,0.5,0.9,180,0.15,0.22,12,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5454601098204164,1.0,77.65866375970805,1,0
