team,map_mode,command_mode,stress,n,success_rate,strict_success_rate,safe_delivery_rate,mean_operational_score,degraded_rate,mean_reached_fraction,mean_payload_fraction,mean_exposure,mean_attrition,mean_early_attrition,mean_recovery,mean_fragmentation,mean_false_safe,mean_map_mse,mean_effective_map_delay,mean_consensus,mean_dispersion,reversal_rate,success_ci_low,success_ci_high,strict_success_ci_low,strict_success_ci_high,safe_delivery_ci_low,safe_delivery_ci_high,operational_score_ci_low,operational_score_ci_high
relay_mid,scout_belief,stale_hold,degraded,40,1.0,1.0,0.6,75.56958531373074,0.55,0.8875,0.575,0.11866246887946925,0.04583333333333333,0.04583333333333333,1.475,0.0006980519480519481,0.0,0.004045553252992214,6.163292113978693,0.6501449159842925,0.05197316898094044,0.0,1.0,1.0,1.0,1.0,0.45,0.75,74.20978680011883,77.00655953459265
relay_mid,scout_belief,stale_hold,severe,40,1.0,1.0,0.35,74.63136098999767,0.65,0.8645833333333334,0.6,0.11847742253813176,0.07708333333333332,0.07708333333333332,2.05,0.0010426887926887926,0.0005681818181818182,0.004505056426281935,13.216814705258443,0.5571080135864055,0.0832224294224879,0.0,1.0,1.0,1.0,1.0,0.2,0.5,72.97918064717203,76.33378223682377
relay_rich,delayed,autonomous,degraded,40,1.0,1.0,0.625,73.07815731327784,0.775,0.8854166666666666,0.625,0.12706586126753858,0.04999999999999998,0.04999999999999998,6.925,0.0,0.0,0.00023366680895307157,4.269471071880328,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.475,0.775,70.9098905628636,75.53266559765014
relay_rich,delayed,autonomous,severe,40,0.95,0.95,0.475,69.88282196094848,0.775,0.85,0.6,0.1289961310898573,0.0958333333333333,0.0958333333333333,7.7,0.0,0.0,0.0011239687081080851,9.445791978854977,0.0,0.0,0.0,0.875,1.0,0.875,1.0,0.324375,0.625,67.92886172505438,72.00908767016391
relay_rich,delayed,consensus_gated,degraded,40,1.0,1.0,0.575,76.38446102669448,0.6,0.8958333333333334,0.6,0.11450886640591207,0.04375,0.04375,1.7,0.00047619047619047624,0.0,0.00018444101654984941,4.171240222487839,0.6477598265672038,0.05190097141675407,0.0,1.0,1.0,1.0,1.0,0.449375,0.725,74.63674225344846,78.1973201304411
relay_rich,delayed,consensus_gated,severe,40,1.0,1.0,0.25,74.6492939384588,0.825,0.8604166666666666,0.6375,0.11978887303056804,0.08958333333333332,0.08958333333333332,2.525,0.00034992784992784993,0.0,0.0009117309614622103,9.226033928503552,0.5544731148973161,0.08145178266462409,0.0,1.0,1.0,1.0,1.0,0.125,0.4,72.22826383410143,77.15048919144556
relay_rich,delayed,crowd_vector,degraded,40,1.0,1.0,0.45,74.50441449475024,0.725,0.875,0.5875,0.12276832778090903,0.06041666666666666,0.06041666666666666,2.35,0.0006927609427609428,0.0,0.0002914075599152348,4.343453561944019,0.6409719226244158,0.051604082696972996,0.0,1.0,1.0,1.0,1.0,0.3,0.5756249999999994,72.86244617280924,76.38619943914318
relay_rich,delayed,crowd_vector,severe,40,1.0,1.0,0.3,75.28043636276387,0.75,0.8604166666666666,0.6125,0.11418361906132979,0.09166666666666666,0.09166666666666666,1.05,0.000681938431938432,0.0,0.000944412616478911,9.156022664186633,0.552133021206344,0.08181693033600888,0.0,1.0,1.0,1.0,1.0,0.175,0.45,73.65630113732313,77.27165740638934
relay_rich,delayed,stale_hold,degraded,40,1.0,1.0,0.425,76.09909845925094,0.7,0.8791666666666667,0.6125,0.11681059564034228,0.05208333333333333,0.05208333333333333,1.35,0.0006634199134199134,0.0,0.00026452612505279956,4.466776774037532,0.6402410616356262,0.05234928320024723,0.0,1.0,1.0,1.0,1.0,0.275,0.575,74.16511006875585,78.10609928315009
relay_rich,delayed,stale_hold,severe,40,1.0,1.0,0.325,73.7531734916184,0.775,0.8541666666666666,0.6125,0.12550290862377436,0.07708333333333332,0.07708333333333332,2.8,0.0006785714285714287,0.0,0.0014079760793438978,9.295775760531981,0.5549627489011775,0.08181914693370816,0.0,1.0,1.0,1.0,1.0,0.175,0.475,72.00991345709416,75.78471655052837
