seed,team,map_mode,command_mode,stress,stress_family,mission_profile,policy,mission_success,success_time,first_threshold_time,strict_success,strict_success_time,alive_final,reached_final,n_payload,payload_reached,attrition_rate,early_attrition_rate,cumulative_exposure,exposure_per_agent_step,early_exposure_per_agent_step,recovery_time,mean_fragmentation,fragmentation_mean,max_fragmentation,lambda2_ctrl_mean,lambda2_ctrl_min,lambda2_ctrl_final,lambda2_post_mean,lambda2_per_alive_mean,lambda2_ctrl_n_steps,eigengap_mean,eigengap_min,eigengap_p01,lambda2_low_population_steps,lambda2_degenerate_steps,mean_consensus,mean_dispersion,mean_polarization,command_reversal_rate,early_mean_consensus,early_mean_dispersion,early_reversal_rate,early_map_mse,false_safe_rate,false_danger_rate,mean_effective_map_delay,collapse_time,failure_label,n_agents,reached_fraction,alive_fraction,payload_fraction,time_efficiency,exposure_safety,recovery_safety,operational_score,safe_delivery_success,degraded_outcome
3206893917,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,57,45,1,57,12,11,2.0,1,0.0,0.0,109.07199142420296,0.15671263135661345,0.12119110158244774,14,0.0,0.0,0.0,9.701216086390321,6.951225856361946,10.381029979236333,9.701216086390321,0.8084346738658601,58,0.5148657600086908,0.030072698686696597,0.08972038100450329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010704104685903065,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.2876698574699389,0.30000000000000004,66.96071133791247,0,1
3206894926,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,69.20266862746092,0.1011734921454107,0.07689185403051213,7,0.006060606060606061,0.006060606060606061,0.09090909090909091,7.621183541061734,3.4377202355577965,10.301337824157459,7.621183541061734,0.6350986284218112,57,2.2266977813258877,0.19312657388716303,0.2560600943509745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005710294350258766,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5401204902481331,0.65,74.08390908569609,1,1
3206895935,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,55,44,1,55,12,11,2.0,1,0.0,0.0,79.51239969905181,0.11832202336168425,0.08834711077672423,9,0.0,0.0,0.0,9.491912881524858,6.639397470636154,9.702000444382673,9.491912881524858,0.7909927401270715,56,0.8249067076935201,0.02785812063520865,0.052725084673478584,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009547427451657032,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4621726210832534,0.55,72.08152780627665,1,1
3206896944,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,54,44,1,54,12,11,2.0,1,0.0,0.0,82.76247175657676,0.12539768447966176,0.09195830195175195,9,0.0,0.0,0.0,8.968838842583331,6.202683283974367,8.391517635124032,8.968838842583331,0.747403236881944,55,1.3668117445653185,0.28158547564624925,0.2990331735305928,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009259834809337234,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.4300105250924465,0.55,71.72014735129424,1,1
3206897953,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,54,43,1,54,11,10,2.0,1,0.08333333333333333,0.08333333333333333,63.39732841103539,0.10427192172867662,0.07044147601226154,8,0.0,0.0,0.0,8.842522596134659,6.240861394757427,9.355468193645757,8.825691389398191,0.797791327731804,55,0.684160415715006,0.3469275245512957,0.34716254252500783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001077159417110929,0.0,0.0,10.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5260367194151063,0.6,70.06451407181149,0,1
3206898962,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,55,44,1,55,12,11,2.0,1,0.0,0.0,76.54790195131483,0.11391056837993278,0.0850532243903498,9,0.0,0.0,0.0,9.247609074852223,5.585052358131975,10.287278014175312,9.247609074852223,0.7706340895710186,56,0.7211776279286664,0.035443282231241824,0.03896668415991948,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003806458465571748,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4822246891821237,0.55,72.36225675966084,1,1
3206899971,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,73.86578533315803,0.1079909142297632,0.08207309481462004,8,0.0,0.0,0.0,9.275233066717497,6.194352987834177,10.2427910259506,9.275233066717497,0.7729360888931245,57,0.7050016738143695,0.08818561238350497,0.10624889196777403,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004499273296225393,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.5091322080465309,0.6,73.15007313487365,1,1
3206900980,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,55,45,1,55,10,9,2.0,1,0.16666666666666666,0.16666666666666666,64.68545954148952,0.10816966478509954,0.07187273282387725,10,0.0,0.0,0.0,8.290842875075045,5.836912998579178,8.178669358882392,8.290842875075045,0.7701584590079777,56,0.8026603897604812,0.10054636162780461,0.16822338139474907,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012128037456321631,0.0,0.0,10.0,181,0,12.0,0.75,0.8333333333333334,0.5,0.6944444444444444,0.5083197055222748,0.5,65.22758698842296,0,1
3206901989,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,55,46,1,55,10,9,2.0,1,0.16666666666666666,0.16666666666666666,87.41939313178013,0.15150674719545948,0.09713265903531125,15,0.0,0.0,0.0,8.07233546090799,5.016698118841248,8.254097233930912,8.043815756190467,0.7751647811807442,56,0.8532216915684149,0.05456351764572176,0.09004662294564564,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002897560290904412,0.0,0.0,10.0,181,0,12.0,0.75,0.8333333333333334,0.5,0.6944444444444444,0.311332967293366,0.25,59.969772653218236,0,1
3206902998,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,109.17026888103364,0.15960565625882112,0.12130029875670403,14,0.0,0.0,0.0,9.66211762922923,7.04148174847986,10.421983190965218,9.66211762922923,0.805176469102436,57,0.614353903116598,0.17843142430442782,0.19334914403132203,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010196774929178845,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.2745197442780858,0.30000000000000004,66.86549864211543,0,1
3206904007,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,58,47,1,58,11,11,2.0,2,0.08333333333333333,0.08333333333333333,107.79673160806902,0.1594626207219956,0.1197741462311878,14,0.0,0.0,0.0,9.251839114001429,6.210445264314821,9.78426597889788,9.251839114001429,0.8035119110149004,59,0.572135457821412,0.09734747170850966,0.11331014674859392,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015663025957327705,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,0.9166666666666666,1.0,0.6777777777777778,0.27516990580911094,0.30000000000000004,74.196823125772,0,1
3206905016,relay_sparse,delayed,autonomous,degraded,degraded,full_delivery,baseline,1,55,44,1,55,12,11,2.0,1,0.0,0.0,80.42848614572718,0.11968524724066544,0.08936498460636354,9,0.0,0.0,0.0,9.5970603801105,7.16674017953633,10.196234385662061,9.5970603801105,0.7997550316758749,56,0.7609462687800528,0.195973648764026,0.20245497752342753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000974056211362055,0.0,0.0,10.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4559761489060662,0.55,71.99477719579603,1,1
2327457823,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,44,1,54,12,10,2.0,1,0.0,0.0,80.20790520742047,0.12152712910215223,0.08911989467491163,9,0.0,0.0,0.0,9.26991345896108,6.523939120177735,9.487921849262019,9.26991345896108,0.7724927882467566,55,0.7117072243057005,0.16568930774969637,0.2038628748247725,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003331627571624268,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,1.0,0.5,0.7,0.44760395862658076,0.55,69.96645542077215,1,1
2327458832,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,46,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,101.43917004604813,0.15924516490745388,0.11271018894005348,12,0.0,0.0,0.0,8.582399154977812,5.211716361119848,9.489034534580018,8.566936620115149,0.763609571212822,57,0.7457832507311,0.07142853290722861,0.075216350266138,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014626247943362251,0.007575757575757576,0.0,23.228070175438596,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.27615834132975503,0.4,64.3884390008388,0,1
2327459841,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,44,1,56,12,12,2.0,2,0.0,0.0,71.35305571439504,0.10431733291578223,0.0792811730159945,8,0.0,0.0,0.0,8.600329864504584,5.320297857263169,10.432155943799936,8.600329864504584,0.716694155375382,57,1.2575504928634245,0.1062544367890208,0.1387042777917673,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218458996170896,0.0,0.0,20.0,181,0,12.0,1.0,1.0,1.0,0.6888888888888889,0.5258303049282627,0.6,84.38384649121791,1,1
2327460850,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,45,1,55,12,11,2.0,1,0.0,0.0,84.54763668745484,0.1258149355468078,0.09394181854161648,10,0.0,0.0,0.0,9.624770059660369,7.263953592930008,9.875307294238098,9.624770059660369,0.8020641716383642,56,0.6319177842530811,0.09999850938517696,0.14638497325664507,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023267578203721765,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.42811392933269177,0.5,71.10470612176879,1,1
2327461859,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,45,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,108.66444945413886,0.16691927719529778,0.1207382771712654,14,0.0,0.0,0.0,9.175953568579402,6.297710529985823,9.302321614793062,9.16028430741107,0.799373886104217,57,0.690465779018415,0.053488788843244706,0.08060527773598813,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007649590699938258,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.2412760127486464,0.30000000000000004,62.90008640070328,0,1
2327462868,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,45,1,56,11,11,2.0,1,0.08333333333333333,0.08333333333333333,102.90324523250894,0.15544296862916757,0.11433693914723216,12,0.0,0.0,0.0,8.499347300658911,5.588119549445153,9.469727246208638,8.499347300658911,0.7281537565647754,57,1.1278973831507129,0.052197913717506594,0.09173877096900795,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010451688931167137,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6888888888888889,0.293441051685602,0.4,66.63039694582064,0,1
2327463877,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,44,1,56,11,10,2.0,1,0.08333333333333333,0.08333333333333333,69.86248104356062,0.11106912725526331,0.07762497893728958,9,0.0,0.0,0.0,8.468460221007703,5.973888686236265,8.896193370628346,8.452806105210373,0.7656644466979077,57,0.9807495021084389,0.21361778927917818,0.24169391939274226,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003392283286735711,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6888888888888889,0.495140330657894,0.55,68.95418685143275,0,1
2327464886,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,45,1,54,11,10,2.0,1,0.08333333333333333,0.08333333333333333,67.46649040605955,0.1095235233864603,0.07496276711784394,8,0.0,0.0,0.0,9.17221409817674,6.66990484537056,9.036772544271336,9.15506228035928,0.8150217831573763,55,0.6700808590772452,0.0959403873334832,0.0992528869462436,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422044536020128,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5021658027888167,0.6,69.73032123904343,0,1
2327465895,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,58,44,1,58,12,12,2.0,2,0.0,0.0,69.87081299394501,0.0986875889744986,0.0776342366599389,8,0.0,0.0,0.0,9.046945870238813,5.847496624217181,10.51754157565546,9.046945870238813,0.7539121558532343,59,0.5901161875778826,0.23361635232553724,0.23630726482598377,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286646404216291,0.0,0.0,20.0,181,0,12.0,1.0,1.0,1.0,0.6777777777777778,0.5514200501159154,0.6,84.56432514606726,1,1
2327466904,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,45,1,54,11,9,2.0,1,0.08333333333333333,0.08333333333333333,79.96597372717332,0.12359501348867592,0.08885108191908146,9,0.0,0.0,0.0,9.176076568569178,6.422501073819683,9.15843307472118,9.16676403420574,0.7768365991714643,55,0.6959344190345789,0.02763818352390146,0.06978253281186977,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037205434204538963,0.0,0.0,20.0,181,0,12.0,0.75,0.9166666666666666,0.5,0.7,0.4382044841423822,0.55,66.33486277799335,0,1
2327467913,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,45,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,66.9985032941499,0.10876380404894465,0.07444278143794433,8,0.0,0.0,0.0,8.833083541480566,6.301432024999745,9.28531520042156,8.816747711170253,0.801494047076918,56,0.7132008942699573,0.036034520507879364,0.050276589596292706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042738370749188705,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.5056190725047971,0.6,69.68977812617827,0,1
2327468922,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,45,1,57,11,10,2.0,1,0.08333333333333333,0.08333333333333333,104.92758701687865,0.15206896669112846,0.11658620779653182,0,0.0,0.0,0.0,8.607481804009435,5.182391759410786,9.36428753506984,8.59159820650071,0.7228855052935086,58,0.875064128165937,0.06782134747015434,0.07402465482773037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010302853999890792,0.0,0.0,20.344827586206897,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.3087774241312343,1.0,70.75621727117061,0,1
2327469931,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,45,1,55,11,10,2.0,1,0.08333333333333333,0.08333333333333333,86.85652720839963,0.140772329349108,0.09650725245377736,9,0.0,0.0,0.0,8.178998521898418,4.60916448942829,9.277507213434445,8.161438860997992,0.7404392624177605,56,0.9545714299367198,0.05486627226142993,0.05702844415046045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005634016762174693,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6944444444444444,0.3601257756858728,0.55,67.15287197071333,0,1
2327470940,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,58,46,1,58,12,11,2.0,1,0.0,0.0,110.08276136806153,0.1554841262260756,0.12231417929784615,0,0.0,0.0,0.0,8.461217365612207,5.004124093944126,10.147168153210485,8.461217365612207,0.7051014471343506,59,0.9368488415476427,0.08405195326632864,0.12027216465808742,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010966258357815761,0.006944444444444444,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6777777777777778,0.2932539716996564,1.0,73.95000004823962,0,1
2327471949,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,45,1,57,12,11,2.0,1,0.0,0.0,101.58761923394533,0.14595922303727776,0.11287513248216148,0,0.0,0.0,0.0,8.353874982619361,4.8498268428352995,10.001274934259145,8.353874982619361,0.6961562485516137,58,1.0494167168072988,0.16078827785329963,0.18675351147086655,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008184330215921496,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6833333333333333,0.33654898619419193,1.0,74.64501914005201,1,1
2327472958,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,45,1,57,11,11,2.0,1,0.08333333333333333,0.08333333333333333,84.83819153619851,0.1251300760120922,0.09426465726244279,0,0.0,0.0,0.0,8.253647395826336,4.769306772758861,9.387400395131952,8.253592968479103,0.7031797222062545,58,1.0335339361468858,0.14856154074314887,0.1495179003874127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002166931441684601,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,0.9166666666666666,0.5,0.6833333333333333,0.4312269272177628,1.0,74.470510314382,0,1
2327473967,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,45,1,54,10,9,2.0,1,0.16666666666666666,0.16666666666666666,77.12270691404906,0.12379246695674007,0.08569189657116562,10,0.0,0.0,0.0,9.115421334329875,5.370701874820862,7.7326164184403225,9.099947681292042,0.7960632233966021,55,0.9427248041496857,0.06939449572665879,0.07079218730016329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002888599600114258,0.0,0.0,20.581818181818182,181,0,12.0,0.75,0.8333333333333334,0.5,0.7,0.4373069683784543,0.5,64.32229755729837,0,1
2327474976,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,45,1,54,11,10,2.0,1,0.08333333333333333,0.08333333333333333,66.4156520664258,0.10677757566949486,0.07379516896269533,8,0.0,0.0,0.0,9.119182361599147,6.636356065169588,8.989975773762037,9.103555766613582,0.8025688676999204,55,0.811966517382848,0.018118529411461637,0.0602442370555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005212966085107586,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7,0.5146473833204779,0.6,69.9050633664867,0,1
2327475985,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,45,1,57,11,12,2.0,2,0.08333333333333333,0.08333333333333333,74.2856317153768,0.10719427375956248,0.0825395907948631,9,0.0,0.0,0.0,9.553362781073933,6.8340722722040645,9.854752428279461,9.537104105294372,0.7986251730914249,58,0.5542122079835149,0.20828364253048726,0.2125769652991352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004759777200631091,0.0,0.0,20.137931034482758,181,0,12.0,1.0,0.9166666666666666,1.0,0.6833333333333333,0.5127533010928979,0.55,82.11187954863391,0,1
2327476994,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,54,43,1,54,12,11,2.0,1,0.0,0.0,74.441010319029,0.11278940957428638,0.08271223368781,8,0.0,0.0,0.0,9.721642744676572,6.702866400611947,10.168628772702675,9.721642744676572,0.8101368953897142,55,0.6348355181825966,0.17336213592551175,0.17901013362218454,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003048060205849704,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7,0.4873208655714256,0.6,73.02249211799993,1,1
2327478003,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,53,45,1,53,11,9,2.0,1,0.08333333333333333,0.08333333333333333,71.4909768562652,0.1199513034501094,0.07943441872918357,9,0.0,0.0,0.0,8.73431198578581,5.631377593191919,9.108138683414936,8.720113354369456,0.7894049654035015,54,0.6879550708665482,0.12990985024984347,0.1393741079749909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005953914875580783,0.0,0.0,20.0,181,0,12.0,0.75,0.9166666666666666,0.5,0.7055555555555555,0.45476680249950274,0.55,66.65562412388194,0,1
2327479012,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,43,1,57,11,10,2.0,1,0.08333333333333333,0.08333333333333333,69.54004832982224,0.10798144150593515,0.07726672036646916,9,0.0,0.0,0.0,8.51525081278892,5.563456070168737,9.631803608543972,8.498540116789778,0.76377303845632,58,0.6195704140700806,0.04296014636983614,0.07516626278433078,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015910160136298713,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.6833333333333333,0.5091752658821129,0.55,69.06178705568293,0,1
2327480021,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,52,45,1,52,11,10,2.0,1,0.08333333333333333,0.08333333333333333,76.55232843847097,0.1215116324420174,0.08505814270941219,8,0.0,0.0,0.0,9.725771238456955,7.148387568553536,8.208402453809697,9.717075155153449,0.8158480527416325,53,0.7545649296147741,0.1379540495605891,0.1519515157871688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003732342670698355,0.0,0.0,20.0,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7111111111111111,0.44767439799083,0.6,69.14521934964941,0,1
2327481030,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,53,44,1,53,11,10,2.0,1,0.08333333333333333,0.08333333333333333,71.00566700641197,0.11434084864156517,0.07889518556267996,8,0.0,0.0,0.0,9.577325373745962,6.813881319423265,8.95196805055966,9.561392932873263,0.8287881549455993,54,0.679900616608249,0.15729106752229427,0.1632466919865841,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006407113524355781,0.0,0.0,21.925925925925927,181,0,12.0,0.8333333333333334,0.9166666666666666,0.5,0.7055555555555555,0.4802688698110674,0.6,69.51265306624383,0,1
2327482039,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,44,1,55,10,11,2.0,1,0.16666666666666666,0.16666666666666666,75.56764490236216,0.11397834826902287,0.08396404989151351,9,0.0,0.0,0.0,9.149441744426431,6.306293383270949,8.085378929307467,9.127227879802536,0.7701822192799168,56,0.8310514057783485,0.17382576200233935,0.17629443592476274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034483242523765337,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,0.8333333333333334,0.5,0.6944444444444444,0.48191659877716875,0.55,69.35794349399148,0,1
2327483048,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,57,46,1,57,10,11,2.0,2,0.16666666666666666,0.16666666666666666,104.17321858069704,0.16100961140756884,0.11574802064521893,10,0.0,0.0,0.0,8.184103347760756,4.1593579531399065,8.731102855566746,8.162608626623664,0.7238292288048178,58,0.8320286114064077,0.12046838739600219,0.14414055433916378,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014062425679245413,0.0,0.0,21.93103448275862,181,0,12.0,0.9166666666666666,0.8333333333333334,1.0,0.6833333333333333,0.26813812996559616,0.5,74.68726715285169,0,1
2327484057,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,53,43,1,53,12,11,2.0,1,0.0,0.0,71.34062566616485,0.11009355812679761,0.07926736185129428,9,0.0,0.0,0.0,9.975706091716951,7.22312329922019,10.28464445853943,9.975706091716951,0.8313088409764126,54,0.5856029169387762,0.05370987549997075,0.06359522244657041,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004585529978354111,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7055555555555555,0.4995747357872836,0.55,72.78293518991086,1,1
2327485066,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,44,1,55,12,11,2.0,1,0.0,0.0,87.5091582555403,0.1302219616897921,0.09723239806171144,10,0.0,0.0,0.0,9.762447417957016,6.941556961802501,10.22218919849583,9.762447417957016,0.8135372848297513,56,0.5932130409111603,0.12707824587410244,0.128655256878774,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129144645096143,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4080819923191268,0.5,70.82425900357889,1,1
2327486075,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,45,1,55,12,11,2.0,1,0.0,0.0,82.71704305999387,0.12309083788689563,0.09190782562221542,9,0.0,0.0,0.0,9.464849503371768,6.798803799294866,9.516205303742682,9.464849503371768,0.7887374586143139,56,0.8847333973262597,0.38137186600105544,0.38397719861867136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025523181033169015,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.4404961914232016,0.55,71.77805779103593,1,1
2327487084,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,45,1,56,12,11,2.0,1,0.0,0.0,78.4374516892863,0.1146746369726408,0.087152724099207,8,0.0,0.0,0.0,9.323020261325993,6.321487953820364,10.533870931501447,9.323020261325993,0.7769183551104993,57,0.7410408284413705,0.09366173169081016,0.09459838032300062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008550089458499154,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.47875165012436005,0.6,72.72474532396328,1,1
2327488093,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,56,44,1,56,12,11,2.0,1,0.0,0.0,95.97015334006853,0.1403072417252464,0.10663350371118727,12,0.0,0.0,0.0,9.321074990778675,6.3435763079138,10.245230439745509,9.321074990778675,0.7767562492315564,57,0.7388536071900841,0.10556643587717751,0.10656724708634734,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015082879791035164,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6888888888888889,0.36223981033978914,0.4,69.09357956697927,0,1
2327489102,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,55,46,1,55,12,11,2.0,1,0.0,0.0,95.46747952520961,0.14206470167441906,0.1060749772502329,11,0.0,0.0,0.0,9.788625024300819,7.300456200141504,9.760679859808265,9.788625024300819,0.8157187520250684,56,0.8173889596666906,0.022743702797685117,0.06230962957440598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013228900346773538,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.6944444444444444,0.35425135602536795,0.44999999999999996,69.57063009546626,0,1
2327490111,relay_sparse,delayed,autonomous,severe,severe,full_delivery,baseline,1,53,44,1,53,12,11,2.0,1,0.0,0.0,72.22931947443797,0.11146499918894749,0.08025479941604219,8,0.0,0.0,0.0,9.455597576701765,7.164534550117367,9.120017087388373,9.455597576701765,0.7879664647251472,54,1.0533066716309216,0.06825844570172102,0.13041448923841836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704839796785717,0.0,0.0,20.0,181,0,12.0,0.9166666666666666,1.0,0.5,0.7055555555555555,0.49334091277751135,0.6,73.19566166777405,1,1
