team,map_mode,map_delay,command_delay,degraded_autonomous,degraded_crowd_vector,degraded_stale_hold,operational_score_autonomous,operational_score_crowd_vector,operational_score_stale_hold,safe_delivery_autonomous,safe_delivery_crowd_vector,safe_delivery_stale_hold,operational_score_crowd_minus_auto,safe_delivery_crowd_minus_auto,degraded_crowd_minus_auto
no_relay_hetero,delayed,24,12,0.875,0.5833333333333334,0.4166666666666667,71.87667239127177,75.86688404769286,75.77893179708306,0.4166666666666667,0.5416666666666666,0.7083333333333334,3.9902116564210957,0.12499999999999994,-0.29166666666666663
no_relay_hetero,delayed,36,0,0.9166666666666666,0.625,0.5416666666666666,72.62585049965871,74.92512929961184,76.96449803246328,0.4583333333333333,0.5833333333333334,0.5416666666666666,2.299278799953129,0.12500000000000006,-0.29166666666666663
no_relay_hetero,delayed,36,6,1.0,0.7916666666666666,0.8333333333333334,69.86365621278397,74.81881222926387,73.46317374074756,0.2916666666666667,0.20833333333333334,0.20833333333333334,4.955156016479904,-0.08333333333333334,-0.20833333333333337
no_relay_hetero,delayed,36,12,0.9166666666666666,0.5833333333333334,0.7916666666666666,72.45101356568269,74.51509502599497,74.11340079757997,0.4583333333333333,0.5416666666666666,0.375,2.0640814603122806,0.08333333333333331,-0.33333333333333326
no_relay_hetero,scout_belief,0,0,0.8333333333333334,0.20833333333333334,0.25,73.6569038729616,78.07034101859526,78.599025705111,0.3333333333333333,0.9166666666666666,0.875,4.413437145633651,0.5833333333333333,-0.625
no_relay_hetero,scout_belief,0,6,0.7083333333333334,0.4166666666666667,0.3333333333333333,74.42393879547491,77.19862089467152,78.38033920185289,0.5416666666666666,0.875,0.8333333333333334,2.7746820991966104,0.33333333333333337,-0.2916666666666667
no_relay_hetero,scout_belief,0,12,0.5,0.3333333333333333,0.20833333333333334,75.02128151129897,76.60413228220558,78.91840395672487,0.7083333333333334,0.75,0.875,1.5828507709066173,0.04166666666666663,-0.16666666666666669
no_relay_hetero,scout_belief,12,0,0.5833333333333334,0.4166666666666667,0.375,75.64865918056017,75.16590979413598,78.22806691099672,0.625,0.7083333333333334,0.7916666666666666,-0.48274938642418874,0.08333333333333337,-0.16666666666666669
no_relay_hetero,scout_belief,12,6,0.5,0.3333333333333333,0.5416666666666666,75.08584860081201,77.20946528369304,75.69818512564858,0.625,0.75,0.625,2.1236166828810212,0.125,-0.16666666666666669
no_relay_hetero,scout_belief,12,12,0.7916666666666666,0.20833333333333334,0.4583333333333333,73.33420864064233,79.30446753935928,76.10131986381099,0.375,0.7916666666666666,0.5833333333333334,5.970258898716949,0.41666666666666663,-0.5833333333333333
no_relay_hetero,scout_belief,24,0,0.75,0.3333333333333333,0.4583333333333333,74.81288513780048,76.88966200971463,76.81658125566977,0.4583333333333333,0.7916666666666666,0.6666666666666666,2.0767768719141486,0.3333333333333333,-0.4166666666666667
no_relay_hetero,scout_belief,24,6,0.7916666666666666,0.5416666666666666,0.3333333333333333,73.36971668236482,75.67249355047403,77.99787909673023,0.375,0.5416666666666666,0.7916666666666666,2.3027768681092056,0.16666666666666663,-0.25
no_relay_hetero,scout_belief,24,12,0.8333333333333334,0.625,0.5833333333333334,71.36184148317427,74.36387904242221,77.68644557093707,0.2916666666666667,0.4583333333333333,0.5416666666666666,3.0020375592479382,0.16666666666666663,-0.20833333333333337
no_relay_hetero,scout_belief,36,0,0.7083333333333334,0.625,0.5416666666666666,77.50840195287641,74.90400526417964,76.44393341599344,0.5833333333333334,0.4166666666666667,0.5833333333333334,-2.6043966886967667,-0.16666666666666669,-0.08333333333333337
no_relay_hetero,scout_belief,36,6,0.9166666666666666,0.5416666666666666,0.7916666666666666,71.64126657346226,77.07751239616738,76.74962781216061,0.375,0.625,0.4166666666666667,5.436245822705118,0.25,-0.375
no_relay_hetero,scout_belief,36,12,0.8333333333333334,0.75,0.5833333333333334,72.76560823276071,74.88123341535257,74.8159751949913,0.3333333333333333,0.3333333333333333,0.4583333333333333,2.115625182591856,0.0,-0.08333333333333337
relay_rich,delayed,0,0,0.5833333333333334,0.375,0.20833333333333334,74.43323490516799,78.01105135248314,77.94782037950368,0.5833333333333334,0.75,0.9583333333333334,3.5778164473151435,0.16666666666666663,-0.20833333333333337
relay_rich,delayed,0,6,0.7083333333333334,0.3333333333333333,0.375,70.59251405607506,76.44622244752051,78.50679406641224,0.5833333333333334,0.7916666666666666,0.7083333333333334,5.853708391445451,0.20833333333333326,-0.37500000000000006
relay_rich,delayed,0,12,0.75,0.25,0.5,72.81970246182492,78.77785484505111,74.94048215990458,0.5416666666666666,0.9166666666666666,0.75,5.958152383226192,0.375,-0.5
relay_rich,delayed,12,0,0.7916666666666666,0.5,0.5416666666666666,74.0769922448856,77.70762767140747,79.04349716377669,0.4583333333333333,0.6666666666666666,0.7083333333333334,3.630635426521863,0.20833333333333331,-0.29166666666666663
relay_rich,delayed,12,6,0.8333333333333334,0.4166666666666667,0.75,71.47098513092318,76.48167374633802,75.52207801439717,0.25,0.625,0.4583333333333333,5.010688615414836,0.375,-0.4166666666666667
relay_rich,delayed,12,12,0.75,0.4583333333333333,0.4166666666666667,72.77222092857416,76.11624863875348,75.86538167656754,0.5,0.6666666666666666,0.625,3.3440277101793185,0.16666666666666663,-0.2916666666666667
relay_rich,delayed,24,0,0.8333333333333334,0.75,0.5833333333333334,72.35162211602842,73.89730973147347,77.69269067423933,0.20833333333333334,0.2916666666666667,0.5,1.545687615445047,0.08333333333333334,-0.08333333333333337
relay_rich,delayed,24,6,0.9166666666666666,0.7916666666666666,0.8333333333333334,73.95792145933784,74.45299224343596,75.16871222604117,0.20833333333333334,0.25,0.25,0.4950707840981181,0.04166666666666666,-0.125
relay_rich,delayed,24,12,0.7916666666666666,0.75,0.75,72.21583338224913,75.08911688744134,74.66642881992504,0.4166666666666667,0.3333333333333333,0.3333333333333333,2.873283505192205,-0.08333333333333337,-0.04166666666666663
relay_rich,delayed,36,0,0.8333333333333334,0.75,0.7083333333333334,71.10718264811238,75.00974678219684,73.54118196216878,0.25,0.2916666666666667,0.375,3.9025641340844572,0.041666666666666685,-0.08333333333333337
relay_rich,delayed,36,6,0.9583333333333334,0.75,0.6666666666666666,71.62746037359125,74.03470119147754,74.44950253055772,0.375,0.2916666666666667,0.375,2.40724081788629,-0.08333333333333331,-0.20833333333333337
relay_rich,delayed,36,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,73.31080229718022,72.31315101308671,74.7984012774206,0.25,0.20833333333333334,0.2916666666666667,-0.9976512840935072,-0.04166666666666666,0.0
relay_rich,scout_belief,0,0,0.6666666666666666,0.4583333333333333,0.375,73.03617657096778,78.35214683844711,79.16752735895419,0.5,0.7916666666666666,0.8333333333333334,5.315970267479329,0.29166666666666663,-0.20833333333333331
relay_rich,scout_belief,0,6,0.5833333333333334,0.4583333333333333,0.5416666666666666,72.95872931222702,76.25961223638221,76.32294863740397,0.5833333333333334,0.6666666666666666,0.7083333333333334,3.3008829241551894,0.08333333333333326,-0.12500000000000006
